"","ISO","Year","Infant mortality rate","Under 5 mortality rate","Neonatal mortality rate","Maternal mortality rate"
"5250","YEM",2009,46.4,60.1,28.5,200
"5251","YEM",2010,45.5,58.8,28.1,192
"5252","YEM",2011,45.3,58.5,28,187
"5253","YEM",2012,45.4,58.8,28,184
"5254","YEM",2013,45.2,58.4,28.1,175
"5255","YEM",2014,45.4,58.7,28.1,174
"5256","YEM",2015,46.1,60.7,28.2,169
"5257","YEM",2016,46,60.3,28.2,165
"5258","YEM",2017,45.9,60.2,28.2,164
"5259","YEM",2018,46.5,61.6,28.2,NA
"5260","YEM",2019,46.4,61.5,28.2,NA
"5261","ZAF",2000,47.7,71.5,16.9,160
"5262","ZAF",2001,47.8,73.1,16.4,168
"5263","ZAF",2002,47.9,74.3,15.9,177
"5264","ZAF",2003,48.4,75.7,15.4,186
"5265","ZAF",2004,49.4,77.7,14.8,195
"5266","ZAF",2005,49.4,78.8,14.4,201
"5267","ZAF",2006,48.7,79.2,13.9,201
"5268","ZAF",2007,46.6,75.3,13.4,199
"5269","ZAF",2008,43,68.9,13,191
"5270","ZAF",2009,38.4,60.3,12.5,179
"5271","ZAF",2010,34.4,52,12,171
"5272","ZAF",2011,32.1,45.6,11.6,161
"5273","ZAF",2012,31,41.5,11.3,143
